id,smiles,notes,params_json
CHEMBL201210,COC(=O)c1ccccc1-c1ccc(CNC(=O)C2(NC(=O)CC(F)(F)F)CCCC2)cc1,,
CHEMBL201212,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)NC(CCC(=O)N(C)C)C(=O)CF,,
CHEMBL201216,CC(C)(C)CC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@]1(Cc2ccccc2)N=CC(C2c3ccccc3[C@H]3NC(=O)OC23)=C1O,,
CHEMBL200446,COc1cccc(OC)c1OCCNCCOc1ccccc1OCc1ccc(Cl)cc1,,
CHEMBL200521,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)NCC=O,,
CHEMBL200526,C[C@]12CC[C@@H](NC(=O)CCN3CCc4ccccc4C3)C[C@@]1(c1cccc(O)c1)CCN(CCCc1ccccc1)C2,,
CHEMBL200457,O=C(CNc1ncnc2c1c(-c1ccccc1)nn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O)NC1CC1,,
CHEMBL201664,O=C(Nc1ccc(C(=O)O)cc1)Nc1ncccc1OCc1ccccc1,,
CHEMBL201590,CC(C)=CCC/C(C)=C/[C@H]1OC(=O)C[C@]12C[C@H](OC(=O)c1ccccc1F)C=CC2=O,,
CHEMBL201444,CCOC(=O)C(CBr)c1ccccc1,,
CHEMBL201450,O=C(Nc1ccccc1Cl)Nc1ncccc1OCc1ccccc1,,
CHEMBL201292,N#CCNC(=O)[C@@H]1CCCC[C@H]1c1ccccc1-c1ccc(F)cc1,,
CHEMBL201296,CCC[C@@H]1C[C@@](C)(c2cccc(O)c2)[C@@H](C)CN1Cc1ccccc1,,
CHEMBL201226,O=C1NCN(c2ccccc2)C12CCN([C@@H]1COCC[C@@]1(O)c1ccccc1)CC2,,
CHEMBL200529,CC(C)(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)NCC#N,,
CHEMBL200531,CCCC[C@H](NC(=O)OCc1ccccc1)C(=O)NCC#N,,
CHEMBL200536,O=C(Nc1ccccc1C(=O)O)c1ccc2ccccc2c1,,
CHEMBL201667,O=C1C(c2ccc(Br)cc2)N(c2ccccc2)C(=S)N1c1ccccc1,,
CHEMBL201533,O=C1/C(=C/c2ccccc2)SC(=S)N1NS(=O)(=O)c1ccccc1,,
CHEMBL201306,CC1=NC(C)=C(C(=O)O)C(c2cccc(F)c2)/C1=C(\O)OC/C=C/c1ccccc1,,
CHEMBL200753,CCC(C)C(NC(=O)OCc1ccccc1)P(=O)(O)CC(CCC(=O)O)C(=O)O,,
CHEMBL200688,O=C(NCc1ccco1)c1cn[nH]c1-c1cc(Cl)c(O)cc1O,,
CHEMBL201678,C[C@@H]1CN([C@@H](c2cccc(O)c2)c2ccc3c(c2)CN(CC(=O)O)C3)[C@@H](C)CN1Cc1ccccc1,,
CHEMBL201353,CCC[C@H](NC(=O)[C@@H]1C[C@@H]2CN1C(=O)[C@H](C1CCCCC1)NC(=O)Cc1cccc(c1)OCCCCO2)C(=O)C(=O)NCC(=O)N[C@H](CN(C)C)c1ccccc1,,
CHEMBL201535,Cc1c(CCOc2cccc(C(=O)O)c2)c2cc(Cl)ccc2n1C(c1ccccc1)c1ccccc1,,
CHEMBL201462,O=C(/C=C/c1ccccc1)c1cnn(Cc2ccccc2)c(=O)c1,,
CHEMBL201473,O=C(CCCCC[S+]([O-])c1ccccc1)NO,,
CHEMBL199514,CCCCOC(=O)c1[nH]c2ccccc2c1Sc1ccccc1,,
CHEMBL200762,CC(NC(=O)c1cccc(/N=C/c2c(O)ccc3ccccc23)c1)c1ccccc1,,
CHEMBL201839,CCN(c1ccccc1)S(=O)(=O)c1ccc2ncc(C(=O)NCc3ccccc3OC)c(O)c2c1,,
CHEMBL201840,COC(=O)c1c(OC)c2ccccc2c2oc3c(c12)C(=O)c1ccccc1C3=O,,
CHEMBL201761,O=C(N/N=C/c1ccccc1O)c1ccncc1,,
CHEMBL201688,N#Cc1ccc(Nc2nccs2)cc1OCc1ccsc1,,
CHEMBL201694,O=C(NCCCN1CCC2(CCc3ccccc32)CC1)c1ccccc1C(O)c1ccccc1,,
CHEMBL201695,CCC(NC(=O)CCNCC(=O)N1CCC[C@H]1C#N)c1ccccc1,,
CHEMBL201698,COc1ccccc1N1CCN(CCCCNC(=O)c2cc3cccc(OC)c3o2)CC1,,
CHEMBL201469,O=C(NN1C(=O)/C(=C/c2ccc(Cl)cc2)SC1=S)c1ccccc1,,
CHEMBL199600,O=C(N/N=C/c1ccccc1O)c1ccc(O)cc1,,
CHEMBL199602,CCCC(NC(=O)[C@@H]1C[C@@H]2CN1C(=O)[C@H](C1CCCCC1)NC(=O)Cc1cccc(c1)OCCCS2(=O)=O)C(=O)C(=O)NCC(=O)N[C@H](CN(C)C)c1ccccc1,,
CHEMBL199518,O=S(=O)(Nc1ccccc1)N1CCC(c2ccccc2)(c2nccn2Cc2ccccc2)CC1,,
CHEMBL199519,CC(NS(=O)(=O)c1ccccc1)P(=O)(O)CC(CCC(=O)O)C(=O)O,,
CHEMBL199525,CCc1ccccc1/N=c1\oc2c(C)ncc(CO)c2cc1C(=O)Nc1ccc(C)cc1,,
CHEMBL200694,CCCCCCN1CNC(=O)C12CCN([C@H]1CCCC[C@H]1c1ccccc1)CC2,,
CHEMBL200773,O=C(OCc1ccccc1)c1ccc(-c2ccc3oc(N4CCOCC4)cc(=O)c3c2)cc1,,
CHEMBL201932,O=S(=O)(Nc1ccccc1)c1ccc(O)cc1,,
CHEMBL201775,CCCC[C@@H](NC(=O)c1ccccc1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@H](C=O)CCCN=C(N)N,,
CHEMBL201544,N#C[C@@H]1CCCN1C(=O)CNCCC(=O)NCCc1ccccc1,,
CHEMBL201619,CC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](C)C(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(N)=O,,
CHEMBL201551,COc1ccccc1N1CCN(CCCCNC(=O)c2ccc3c(c2)OCO3)CC1,,
CHEMBL199522,O=C(NCCc1ccccc1)[C@H]1S[C@@H](n2cnc3c(NCc4cccc(I)c4)nc(Cl)nc32)[C@H](O)[C@@H]1O,,
CHEMBL199531,CCCC[C@H](NC(=O)c1ccccc1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@H](C=O)Cc1ccc(Cl)cc1,,
CHEMBL4445860,COc1ccccc1-c1cn(-c2ccc([S+]([O-])Cc3nc(-c4ccccc4)c(-c4ccccc4)o3)cc2)nn1,,
CHEMBL4445867,O=C(NC(Cn1ccnc1)C(=O)c1ccccc1)c1ccc(-c2ccccc2)c(Cl)c1,,
CHEMBL4445868,O=C(NC[C@]1(O)CO[C@H](Cn2cc(-c3ccccc3)nn2)[C@H]1O)c1ccccc1,,
CHEMBL199533,Cc1c(CCOc2ccc(C(=O)O)c(F)c2)c2cc(Cl)ccc2n1C(c1ccccc1)c1ccccc1,,
CHEMBL200775,N#CCNC(=O)[C@@H](NC(=O)OCc1ccccc1)c1ccccc1,,
CHEMBL202011,O=C(Nc1cnc2ccccc2c1)c1ccccc1NCc1ccncc1,,
CHEMBL201850,COc1cc2c(c(OC)c1)C1C3CCCC(C(=O)N1CC2)N3C(=O)C(=O)c1ccccc1,,
CHEMBL201935,CCOC(=O)[C@H]1N[C@@H]1C(=O)N[C@H](C(=O)OCc1ccccc1)[C@@H](C)CC,,
CHEMBL201865,COC(=O)c1c(OCCN(C)C)c2ccccc2c2oc3c(c12)C(=O)c1ccccc1C3=O,,
CHEMBL201705,O=C(Nc1cc(Cl)c(Cl)cc1Cl)Nc1ncccc1OCc1ccccc1,,
CHEMBL201788,COc1cc2c(cc1OC)Cc1ccccc1CCN(CCc1ccccc1)CC2,,
CHEMBL201631,CCOC(=O)c1[nH]c2cc(OC)c(OC)cc2c1Sc1ccccc1,,
CHEMBL201717,COC(=O)c1ccccc1-c1ccc(CNC(=O)C(C)(C)NC(=O)CC(F)(F)F)cc1,,
CHEMBL199684,O=C(Nc1ccccc1)N1CCC(c2ccccc2)(c2nccn2Cc2ccc(F)cc2)CC1,,
CHEMBL199611,CC(Oc1ccc(-c2cc3c([nH]2)c(=O)n(C)c(=O)n3C)cc1)C(=O)Nc1ccccc1,,
CHEMBL199689,N#Cc1ccccc1-c1cccc(-c2cnc3nc(C(F)(F)F)ccn23)c1,,
CHEMBL199690,N#Cc1ccccc1-c1cccc(-c2cnc3nc(C(F)(F)F)ccn23)c1F,,
CHEMBL199616,CC(C)(C)c1ccccc1-c1cccc2c(=O)cc(N3CCOCC3)oc12,,
CHEMBL199541,Cc1ccccc1CNc1nc(Cl)nc2c1ncn2[C@@H]1S[C@H](C(=O)NCC2CC2)[C@@H](O)[C@H]1O,,
CHEMBL202089,COC(=O)c1ccccc1-c1ccc(CNC(=O)C2(NC(=O)CC(F)(F)F)CC2)cc1,,
CHEMBL202090,COC(=O)c1ccccc1-c1ccc(CNC(=O)C2(NC(=O)c3cncnc3)CC2)cc1,,
CHEMBL201945,O=C(NCCCN1CCC2(CC1)OCc1ccccc12)[C@H]1CCCN1Cc1ccccc1,,
CHEMBL201949,O=C1NC(=O)C(c2ccccc2)=C1c1ccccc1,,
CHEMBL201790,O=C(Nc1ccc([N+](=O)[O-])cc1Cl)Nc1ncccc1OCc1ccccc1,,
CHEMBL201401,CC1=NC(C)=C(C(=O)O)C(c2cccc(C(=O)O)c2)/C1=C(\O)OC/C=C/c1ccccc1,,
CHEMBL201403,S=C(Nc1ccccc1)Nc1ncccc1OCc1ccccc1,,
CHEMBL201334,CN1CCc2c([nH]c3ccccc23)CCCC1c1ccccc1,,
CHEMBL202414,O=C(Nc1cccc(C(F)(F)F)c1)Nc1ncccc1OCc1ccccc1,,
CHEMBL202338,O=C1/C(=C/c2ccc(Cl)cc2)SC(=S)N1Cc1ccccc1,,
CHEMBL202263,O=C1/C(=C/c2ccc([N+](=O)[O-])cc2)SC(=S)N1NS(=O)(=O)c1ccccc1,,
CHEMBL202191,N#Cc1ccccc1Cn1c(=O)c(C2=NS(=O)(=O)c3ccccc3N2)c(O)c2ccccc21,,
CHEMBL4446208,COc1ccccc1-c1ccc(C(=O)NCCc2c(C)[nH]c3ccccc23)cc1,,
CHEMBL201723,Cc1cc2c(c3c1[nH]c1ccccc13)C(=O)NC2=O,,
CHEMBL201566,CC1=NC(C)=C(C(=O)O)C(c2cccc(Cl)c2)/C1=C(\O)OC/C(C)=C/c1ccccc1,,
CHEMBL201570,N/C(=N\N=C\c1ccccc1O)c1ccncc1,,
CHEMBL202492,O=C(NCCCN1CCC2(CCc3ccccc32)CC1)[C@H]1COC(=O)N1Cc1ccccc1,,
CHEMBL202278,CC(C(=O)O)c1ccc2c(c1)C(=O)c1ccccc1CS2,,
CHEMBL202280,O=C(NCCCN1CCC2(CCc3ccccc32)CC1)c1ncccc1-c1ccccc1,,
CHEMBL202204,O=C(NCCCN1CCC2(CCc3ccccc32)CC1)[C@H]1CCC(=O)N1Cc1ccccc1,,
CHEMBL201805,O=C(NCCCN1CCC2(CCc3ccccc32)CC1)c1ccccc1OCc1ccccc1,,
CHEMBL201645,O=C(Nc1cccc(C(=O)O)c1)Nc1ncccc1OCc1ccccc1,,
CHEMBL201647,Cc1c(CCOc2ccc(C(=O)O)cc2Cl)c2cc(Cl)ccc2n1C(c1ccccc1)c1ccccc1,,
CHEMBL201572,CN(C(=O)CNc1ccc([N+](=O)[O-])cc1)[C@H](CN1CC[C@H](O)C1)c1ccccc1,,
CHEMBL201575,CCOC(=O)C(CCCBr)c1ccccc1,,
CHEMBL201499,CC(C)(CN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccccc1,,
CHEMBL201501,O=C1/C(=C/c2cc(F)c(F)cc2F)SC(=S)N1NS(=O)(=O)c1ccccc1,,
CHEMBL201577,O=C(CCCC(=O)c1ccccc1)NCCc1c[nH]c2ccccc12,,
CHEMBL202723,CCCC[C@H](NC(=O)O[C@@H]1C(=O)N(C(=O)c2cccnc2)CC1(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1,,
CHEMBL202725,Cc1ccccc1C(=O)NC(CCN(C)C)c1ccc(Cl)cc1,,
CHEMBL202644,C[C@@H](Cc1ccccc1)CN1CCC(CCOC(c2ccc(F)cc2)c2ccc(F)cc2)CC1.O=C(O)C(=O)O,,
CHEMBL202428,COc1cccc2nc3n(c(=O)c12)CCC/C3=C\c1ccccc1,,
CHEMBL202429,CN(C)C(=O)CCC(NC(=O)CNC(=O)OCc1ccccc1)C(=O)CF,,
CHEMBL202349,CCOC(=O)Cc1ccc2c(c1)C(=O)c1ccccc1CS2,,
CHEMBL202352,CCCC[C@@H]1C[C@@](C)(c2cccc(O)c2)[C@@H](C)CN1CCc1ccccc1,,
CHEMBL202356,COc1ccccc1Oc1ccc(Nc2c(C#N)cnn3cc(NC(=O)NCCN4CCOCC4)c(C)c23)cc1,,
CHEMBL201807,O=C(/C=C/c1ccccc1)c1cnnc(O)c1,,
CHEMBL201812,O=C(COc1ccccc1)NC(=S)Nc1ccc(Cc2ccncc2)cc1,,
CHEMBL202578,C[C@@H]1CN([C@@H](c2cccc(O)c2)c2ccc3c(c2)CN(CC(=O)O)CC3)[C@@H](C)CN1Cc1ccccc1,,
CHEMBL202580,O=C1/C(=C/c2ccc(Cl)c(Cl)c2)SC(=S)N1NS(=O)(=O)c1ccccc1,,
CHEMBL202582,Cc1ccccc1C(=O)Nc1cccc(NC(=O)c2cccs2)c1,,
CHEMBL202431,O=C(Nc1c(F)cc(-c2cccc(OC(F)(F)F)c2)cc1F)c1ccsc1C(=O)O,,
CHEMBL202435,O=C(NCCCN1CCC2(CCc3ccccc32)CC1)c1ncccc1Oc1ccccc1,,
CHEMBL201894,O=C(Nc1ccccc1[N+](=O)[O-])Nc1ncccc1OCc1ccccc1,,
CHEMBL201816,C[C@@H]1CN([C@@H](c2cccc(F)c2)c2ccc3c(c2)CN(C(=O)CC(=O)O)CC3)[C@@H](C)CN1Cc1ccccc1,,
CHEMBL201740,COC(=O)c1[nH]c2cc(OC)ccc2c1Sc1ccccc1,,
CHEMBL201661,CCC[C@@H]1C[C@@](C)(c2cccc(O)c2)[C@@H](C)CN1CCCc1ccccc1,,
CHEMBL202821,Cc1c(CCOc2ccc(C(=O)O)cc2)c2cc(N)ccc2n1C(c1ccccc1)c1ccccc1,,
CHEMBL202585,C[C@@H]1CN([C@@H](c2cccc(O)c2)c2ccc3c(c2)CN(C(=O)CC(=O)O)CC3)[C@@H](C)CN1Cc1ccccc1,,
CHEMBL202517,COc1cc2c(c(OC)c1)C1C3CCCC(C(=O)N1CC2)N3C(=O)C(=O)c1ccccc1O,,
CHEMBL202443,O=C(NCCCN1CCC2(CCc3ccccc32)CC1)c1ccccc1Oc1ccccc1,,
CHEMBL201904,CCCCC(=O)N1CCN(C2c3ccc(Cl)cc3CCc3cc(Br)cnc32)CC1C(=O)Nc1cnccn1,,
CHEMBL201905,CN(C(=O)CNc1ccc(C(F)(F)F)cc1)[C@H](CN1CC[C@H](O)C1)c1ccccc1,,
CHEMBL201746,CCC(/C=C/c1ccccc1C(F)(F)F)c1ccc(Cl)cc1Cl,,
CHEMBL202902,CN(c1ccccc1)S(=O)(=O)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,,
CHEMBL4445935,NCC(CCN1CCN(c2ccc(F)cc2)CC1)(c1ccccc1)c1ccccc1,,
CHEMBL4445937,O=C1NC(c2ccc(C3CC3)cc2)(c2ccsc2)CC(O)=C1Sc1ccccc1Cl,,
CHEMBL202824,CS/C(S)=N\Cc1ccccc1,,
CHEMBL202740,COc1ccccc1Nc1nc(-c2sc(N)nc2C)cs1,,
CHEMBL202743,COc1ccc2c(c1)SCc1ccccc1CN2C(C)=O,,
CHEMBL202745,O=C(NCc1ccccc1C(F)(F)F)[C@@H]1CCC[C@H]1C(O)CCc1cccc(OC(F)(F)F)c1,,
CHEMBL202746,CN(CCc1ccccc1)C(=O)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,,
CHEMBL202591,CC(=O)N(CC(=O)N(C)[C@H](CN1CC[C@H](O)C1)c1ccccc1)c1ccccc1,,
CHEMBL202059,O=C(CSc1ccccc1)NCCCN1CCC2(CCc3ccccc32)CC1,,
CHEMBL201990,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)COc1ccc2c(c1)Nc1ccccc1S2)C(C)O)C(=O)N[C@H]1CCOC1O,,
CHEMBL201911,O=C1CC(N2CCN(c3ccc(O)cc3)CC2)C(=O)N1Cc1ccccc1,,
CHEMBL201828,O=C(NC1=NC(=O)C2CCCN12)Nc1ccccc1,,
CHEMBL201830,COC(=O)c1c(OCCN2CCN(Cc3ccc(C(F)(F)F)cc3)CC2)c2ccccc2c2oc3c(c12)C(=O)c1ccccc1C3=O,,
CHEMBL202903,CC(C)(C)[C@H](NC(=O)OCCOP(=O)(O)O)C(=O)N1CC(c2cc(F)ccc2F)=C[C@H]1c1ccccc1,,
CHEMBL202828,CC(NC(=O)COc1ccc(-c2cc3c([nH]2)c(=O)n(C)c(=O)n3C)cc1)c1ccccc1,,
CHEMBL4446033,CC[C@H](C)[C@H](NC(C)=O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O)[C@@H](C)CC)[C@@H](C)CC,,
CHEMBL202597,O=C1CC(N2CCN(c3ccccc3O)CC2)C(=O)N1Cc1ccccc1,,
CHEMBL202598,C=C(c1ccc2c(c1)Cc1ccccc1-2)C1COC2(CCCC2)OO1,,
CHEMBL202601,CCC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)NC(CCC(=O)N(C)C)C(=O)CF,,
CHEMBL201997,C=C(c1ccc2c(c1)Cc1ccccc1-2)C1COC2(CCCCC2)OO1,,
CHEMBL201916,O=C(NCCCN1CCC2(CCc3ccccc32)CC1)C1CCCCC1C(=O)Nc1ccccc1,,
CHEMBL201918,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@]1(Cc2ccccc2)N=CC(C2C[C@H](CC(N)=O)c3ccccc32)=C1O,,
CHEMBL203073,O=S(=O)(Nc1nc2cc(Cl)ccc2o1)c1ccccc1-c1ccccc1,,
CHEMBL203074,O=[N+]([O-])c1ccccc1/C=N/c1nc(NC2CC2)c2ncn(C3C=CC(CO)C3)c2n1,,
CHEMBL202911,O=C(Cc1ccccc1Cl)Nc1ccsc1-c1nc(O)c(O)c(C(=O)O)n1,,
CHEMBL202914,CN(C(=O)Nc1ccccc1)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,,
CHEMBL202761,CS/C(S)=N\CCc1ccccc1,,
CHEMBL4445794,CC[C@@H](O)/C=C/c1ccccc1C/C=C/[C@@H](O)CCCC(=O)O,,
CHEMBL202679,O=C(NC(=O)c1ccccc1)Nc1ccc(Sc2ncc(Br)cn2)cc1,,
CHEMBL200986,O=C1/C(=C/c2ccc(F)cc2F)SC(=S)N1NS(=O)(=O)c1ccccc1,,
CHEMBL200987,O=C(Cc1ccccc1)C(=O)NCCCN1CCC2(CCc3ccccc32)CC1,,
CHEMBL202066,COc1cc2c(c(OC)c1)C1C3CCCC(C(=O)N1CC2)N3C(=O)C(=O)c1ccccc1Cl,,
CHEMBL202067,O=C(NCCCN1CCC2(CCc3ccccc32)CC1)C(Cc1ccccc1)c1ccccc1,,
CHEMBL202000,COc1cc2c(c(OC)c1)C1C3CCCC(C(=O)N1CC2)N3C(=O)N(c1ccccc1C)c1ccccc1C,,
CHEMBL202002,COc1ccccc1C#Cc1csc(C)n1,,
CHEMBL4445907,O=C(CNc1ccc2oc(=O)ccc2c1)c1ccccc1,,
CHEMBL4445908,O=C(Oc1cc2c(S(=O)(=O)O)cccc2cc1C(=O)O)c1ccccc1,,
CHEMBL203086,NC(=O)Nc1ccccc1NC(=O)Nc1ncccc1OCc1ccccc1,,
CHEMBL201064,C[C@H](NP(=O)(O)Oc1cccc2ccccc12)C(=O)OCc1ccccc1,,
CHEMBL200839,COc1cccc(OC)c1OCCNCCOc1ccccc1OCc1ccccc1Cl,,
CHEMBL200841,CC(NC(=O)OCc1ccccc1)P(=O)(O)CCC(=O)O,,
CHEMBL203248,Cc1cc([N+](=O)[O-])ccc1NC(=O)Nc1ncccc1OCc1ccccc1,,
CHEMBL203332,CC(C)CC(NC(=O)[C@@H]1C2CCC(C2)N1C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)C(=O)NCC(=O)N[C@H](C(=O)N(C)C)c1ccccc1,,
CHEMBL203333,Nc1c(C(=O)c2ccccc2)cnn1-c1ccccc1,,
CHEMBL203167,O=C(Nc1ccc2c(c1)OCO2)c1ccccc1Cn1ccc2ncnc-2c1,,
CHEMBL203252,CNC(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC[C@H](Cc1ccccc1)NC(C)=O)Cc1ccc(F)cc1,,
CHEMBL203094,COc1cc2c(c(OC)c1)C1C3CCCC(C(=O)N1CC2)N3C(=O)C(=O)c1ccco1,,
CHEMBL203003,O=C(Nc1ccc(Cl)cc1)c1ccccc1Cn1ccc2cnccc21,,
CHEMBL203004,N[C@H](COc1ccc(/C=C/c2ccncc2)cn1)Cc1ccccc1,,
CHEMBL202924,COc1cc2c(cc1OC)Cc1ccccc1CCN(C)CC2,,
CHEMBL202853,CC(C)COC(=O)N[C@@H](C1CCCCC1)[C@@H](O)CC(=O)N[C@@H](CC1CC1)C(=O)NC(CC1CC1)C(=O)C(=O)NCC(=O)N[C@H](C(=O)O)c1ccccc1,,
CHEMBL201072,CC(C)(C)OC(=O)N[C@@H](CCC(=O)OC1CCCCC1)C(=O)N[C@@H](CCCCNC(=O)OCc1ccccc1)C(=O)OC(C)(C)C,,
CHEMBL200993,N#CCNC(=O)[C@@H]1CCCC[C@H]1CSc1ccccc1,,
CHEMBL200995,O=C(NCCCN1CCC2(CCc3ccccc32)CC1)C(O)(c1ccccc1)C1CCCCC1,,
CHEMBL200917,CCCCCCNC(=O)/C(C#N)=C/c1ccccc1Cl,,
CHEMBL200998,O=C(NCCCN1CCC2(CCc3ccccc32)CC1)[C@@H]1CCCN1C(=O)c1ccccc1,,
CHEMBL200921,O=C1NCN(c2ccc(C(F)(F)F)cc2)C12CCN([C@H]1CCCC[C@H]1c1ccccc1)CC2,,
CHEMBL203335,O=C(NC(=S)Nc1ccc(Sc2ncc(Br)cn2)cc1)c1ccccc1,,
CHEMBL203336,O=C(NC(=O)c1ccccc1)Nc1ccc(Oc2ncccn2)cc1,,
CHEMBL203337,CN(C)CCC(NC(=O)c1ccccc1)c1ccc(Cl)cc1,,
CHEMBL203178,FC(F)(F)c1ccccc1Nc1ncc2ccn(-c3ccccn3)c2n1,,
CHEMBL203100,CC(C)CCCOc1cccnc1NC(=O)Nc1ccccc1,,
CHEMBL203101,CC(C)C[C@H](NC(=O)[C@@H]1CCC[C@H]1C(=O)c1ccc(CNc2nccs2)cc1)C(=O)N[C@@H]1CCCC[C@H]1c1ccccc1,,
CHEMBL202935,O=C1NC(=O)c2c1c1ccccc1c1[nH]c3ccc(O)cc3c21,,
CHEMBL202941,COc1cc2c(cc1OC)C(c1ccccc1)=NC(NC(=O)c1ccccc1OC)C(=O)N2,,
CHEMBL201231,O=c1c(C2=NS(=O)(=O)c3ccccc3N2)c(O)c2ccccc2n1Cc1ccccc1[N+](=O)[O-],,
CHEMBL201154,O=C1CC(N2CCN(c3cccc(O)c3)CC2)C(=O)N1Cc1ccccc1,,
CHEMBL200928,COc1ccccc1S(=O)(=O)C[C@H]1CC[C@@](c2cc(F)ccc2F)(S(=O)(=O)c2ccc(Cl)cc2)CC1,,
CHEMBL203342,CO/N=C(/C(=O)OC)c1ccccc1CSc1nnc(-c2cccc(Cl)c2Cl)o1,,
CHEMBL4445799,Cc1ccccc1OCC(=O)Nc1ccc2c(ccn2C)c1,,
CHEMBL203268,CN(C)C(=O)[C@@H](NC(=O)CNC(=O)C(=O)C(CC1CCC1)NC(=O)[C@@H]1C2CCC(C2)N1C(=O)[C@@H](NC(=O)OC(C)(C)C)C1CCCCC1)c1ccccc1,,
CHEMBL203099,O=C(Nc1ccccc1)Nc1ncccc1OCc1cccc2ccccc12,,
CHEMBL203181,CC(=O)N1CC(c2cc(F)ccc2F)=CC1c1ccccc1,,
CHEMBL203109,CN(Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(=O)c1ccccc1-c1ccccc1,,
CHEMBL203113,COc1ccccc1CNCCNC(=O)N1CCN(C(=O)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)[C@H](Cc2c[nH]c3ccccc23)C1,,
CHEMBL203020,Brc1ccccc1Nc1ncc2ccn(-c3ccccn3)c2n1,,
CHEMBL203027,CCCC[C@H](NC(=O)O[C@@H]1C(=O)N(S(=O)(=O)Cc2ccccc2)CC1(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1,,
CHEMBL203028,O=C(CCCCCSc1ccccc1)NO,,
CHEMBL201310,COC(=O)c1ccccc1-c1ccc(CNC(=O)[C@@H](C)NC(=O)CC(F)(F)F)cc1,,
CHEMBL204443,CCC[C@H](C(=O)NC/C=C/Cc1ccccc1)[C@@H](CC(C)C)C(=O)N[C@H]1CCCCN(Cc2cccc(Oc3ccccc3)c2)C1=O,,
CHEMBL201158,CC(C)(NC(=O)CCNCC(=O)N1CCC[C@H]1C#N)c1ccccc1,,
CHEMBL201084,Cc1ccccc1NC(=O)COc1ccc(Cl)cc1C(=O)c1cc(F)cc(F)c1,,
CHEMBL201085,CC(C)(Cc1ccc2ccccc2c1)NC[C@@H](O)[C@H]1CCCN1Cc1ccccc1O,,
CHEMBL201086,O=C1OCCCC1c1ccccc1,,
CHEMBL201087,CCCC(NC(=O)[C@@H]1Cc2ccc3cc2CN1C(=O)[C@H](C1CCCCC1)NC(=O)CCCCCCO3)C(=O)C(=O)NCC(=O)N[C@H](C(=O)N(C)C)c1ccccc1,,
CHEMBL201089,COC(=O)c1c(OCCN2CCOCC2)c2ccccc2c2oc3c(c12)C(=O)c1ccccc1C3=O,,
CHEMBL201011,C[C@@H](/C(S)=N/CCCn1ccnc1)c1ccccc1,,
CHEMBL203429,O=C(Nc1ccc(Cc2ccccc2)cc1)c1ccccc1Cn1ccc2ncnc-2c1,,
CHEMBL203269,Cc1ccsc1C(=O)N[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,,
CHEMBL203350,COc1ccccc1-c1ccc2c(c1)C(CSCCC(C)C)=CC(C)(C)N2,,
CHEMBL203185,O=C(NCc1ccccc1)[C@@H]1CCC[C@H]1C(O)CCc1ccc(OC(F)(F)F)cc1,,
CHEMBL203273,CC(C)COC(=O)N[C@H](C(=O)N[C@@H](CC1CC1)C(=O)NC(CC1CC1)C(=O)C(=O)NCC(=O)N[C@H](C(=O)O)c1ccccc1)C1CCCCC1,,
CHEMBL203190,CN(Cc1ccccc1F)CC(O)(Cn1cncn1)c1ccc(F)cc1F,,
CHEMBL203191,CO/N=C(/C(=O)OC)c1ccccc1COc1ccccc1C,,
